A;B;X;Y
2.9568940374951125;3.0455635652095863;0.15574855699464707;-2.5482887908740626
3.9789129301125836;4.79491032129295;4.412841713082813;-20.292418460845074
1.8363359211044028;0.18681352839906462;4.712582698084548;-25.46429645663595
0.9108444356193901;1.8162397770446392;3.667320758143161;-19.963640305981865
;1.9135317542182047;6.760145798056844;76.66953263365407
;2.115409940111216;18.72821643533355;196.58714637134017
;3.7976013383380764;4.662161824680833;56.0053450461714
4.447631830160967;2.625329081666785;3.1901081282094883;-14.900808353975584
;1.4844404863334586;2.2490356836206353;31.823599919771567
4.463232950106091;2.1218273740826747;2.5997150936675206;-13.745672098159092
;4.87163972177756;6.5176349295554;74.65311904266042
1.4506940958910914;1.9981887805507892;0.2717703985366321;-1.6304703230575304
;3.7894584514193044;0.17656974783235416;11.00125248161471
4.896924298866235a;0.37826418342229384;3.2026929267967374;-17.819293585001407
;0.8966875635320254;0.41518073356608415;13.425857482466787
3.3296557722119404;4.902964219523152;0.28502510442424744;-4.866801073757548
1.2984216912402662a;4.2208231904960805;1.8927033399857458;-12.368870317965072
3.1168333271440045;3.178360863837691;3.6762464540864004;-17.207780076442372
2.132248453751449;4.633331879903596;3.3886367198514393;-15.534225913329557
2.4510394739110017;1.30738374608341;2.7970913711862373;-12.612047412909675
;2.8963353215312293;12.737615009375084;136.58533091719144
3.584481575373604;0.8558007230701975;2.551675065377423;-14.617137543198979
1.2976378275695062;1.9067557498802383;3.748258153832295;-17.86693350063108
3.7943019834806653;1.8070705317662488;4.447202033174935;-21.45788939545293
1.132495727759456a;1.0684096718981106;3.10053526455894;-16.55832186581269
4.196870042284303a;4.1630142327503155;3.6736827378078196;-19.12760755889115
3.538933612692057;0.2962247323805345;0.3686198890166842;-3.499099916086503
;;;
0.3934789860101534;0.012168021475709168;1.8451955812540977;-8.854552414418432
0.7522232505448695;2.2318616954725803;4.021475371489733;-20.08993435304291
4.964375898777912;4.823701185411579;4.896779585071023;-25.581543161221546
1.9974391339437552;2.5601814195198633;3.9010536807881864;-20.21889567391025
2.2536586058247545;4.841296264416007;1.2462542819056903;-6.540030511249785
1.6038891389070127;2.790176888889712;4.502523137975517;-21.583033584991963
;;;
0.42797115911845207;0.05645644628904989;2.338385683936784;-12.327584418425554
1.6649936069806763;0.16418245201654136;4.452583148032557;-16.939216681497683
;4.31667083793864;7.316667914229785;82.48538193435566
0.4562016861191903a;2.5356803260536105;0.8481908990569614;-7.361810230638927
4.7222188479313925;4.8022484558531024;1.096468366064327;-5.502186932072493
;4.431312610433734;1.8710276714106808;27.902189951652485
1.863523618561359;0.3366667346664748;4.43248077098165;-20.507769791895115
;2.0634466676132575;12.26389277468427;131.78148212159314
4.911991253940138;3.4907486876403144;1.516575025895766;-6.523990592377068
1.5968435579696394;0.5511177412131851;4.029096765865984;-19.271563303379725
0.7305205084194238;;1.0505997882781184;19.634918467027838
3.9870041634939746;1.0006931681639926;3.2753433832543393;-15.73660664144436
2.380902735591472;4.732709083266063;3.193328970117423;-15.499711023833067
0.7047309828647841;0.8232900875076621;0.37827294971874537;-1.2662390559048369
1.6703533409140636;2.1054134082897886;1.4058339427870554;-6.254666298083929
4.351858476999018;1.0013043065284104;3.3871075569515967;-19.318998658368447
2.1589178128636304;2.579105477383552;4.676718599351848;-21.855929703930784
4.4972546238939035;2.0852387338402605;3.338730353131184;-18.664264079350755
1.1488216728582517;3.516996820611253;2.6394065568748952;-16.578773310811172
0.7384255243899696;0.06352448016371637;3.3103143970494306;-15.500198103863266
3.979100097003151;4.09944540312624;2.8103339071915507;-16.07551946139796
;3.085396829101337;0.0733581930774408;9.96462437834404
4.52531476355046;2.3227033189404955;0.6922037357635658;-6.5816680217999375
1.781955205021129;4.666402784647628;3.203859185726667;-18.054443968520044
1.3757046541966567;2.412166279567093;3.162829589319143;-19.170586449224015
0.10603110029486829;2.668119785301817;4.4387997193129785;-23.932912328597457
1.4996394487910147;4.799030448454122;0.5861461150097519;-2.7565478507262178
4.280420144399391;4.318912398686299;3.304540943864972;-18.98047216920408
1.9207564382555438;3.156422602662542;4.418980363647883;-25.469869062210922
4.208092564911802;3.5813356381112356;4.024233151154236;-19.270187622637398
0.14523805366909948a;2.3330045138296445;0.2128185898878021;-3.8409660777682015
4.1469137810984495;2.8645826684011455;4.660219641968287;-22.473303644931235
2.8284594232200106;2.3639161337564687;1.2234178711962578;-8.790386734150163
2.0143882056726508;0.7601083966736688;4.580416508276317;-22.1592989839025
1.3749033397119392;4.586167031158836;0.09403382509420743;-2.952901245836166
;3.722587259007522;10.511977644190758;114.17814771887724
4.063484066354137;1.310181368578522;4.629248338634355;-22.1066224923437
;2.2012618729908544;1.7775527765417733;26.90656302687406
1.5807249863275086;1.4398680678959441;4.641002216914622;-23.990933229441527
3.0786401050470387;;0.601984540081187;15.403084053699864
1.5742444629735808;4.884517664820414;2.5879859936378113;-15.646250793203027
0.11227335588043619;1.721978762072987;4.917258158733924;-25.522617140286478
;2.148039511115336;3.902535432357828;48.03591474939662
2.623552768904083;3.363610258041608;1.4193259670304363;-8.691025423365446
;2.2526834473469792;1.1907769657632108;21.144384673795834
;;;
3.3666894514394703;2.544717953917459;3.1613461650384784;-18.062569935568277
3.520065941645501;1.5699872092470724;4.825777319974705;-21.58808392409769
4.818218666365459;2.008221680695446;1.9379064866143487;-12.75067173710553
2.9214147300755067;0.5154643579159424;0.5550128931402792;-2.913622581518411
1.109854380695328;3.663208091963446;3.979294872241887;-19.38064026245949
;1.3244488131650929;8.520043749947275;94.37951871053221
0.06398392961834865;3.427722790209639;4.3045196394262435;-22.090499685617146
0.3979699628356498;4.752742833214244;0.7694911847148916;-2.432902212425165
0.7592117953797795;1.4250962262455595;3.157713106723885;-16.924445532525926
;1.5656997740323324;22.169234537843423;231.05958195275142
2.7958785881282937a;3.745380951787257;2.6866913936487267;-15.991418406841033
;2.5722263489113235;5.16915419655492;60.80940440779054
3.4987804915997005;2.3431699300254243;0.939032094316325;-5.534926636583037
0.5664194817673124;3.351060754484718;0.6242835440021571;-5.233727993517908
3.7079295905558944;1.5936437350305317;2.1847738844481563;-13.499337770037195
2.7242912378802435;2.5932563743773533;1.9631130479392;-9.699620853365396
0.5411689452943969;0.5157980427240638;4.055958490309427;-21.74464279436999
1.1678281845847094;0.4031389992553369;2.6853319065731815;-12.489777059565286
;;;
0.5031251090388239a;2.6560250193244634;4.207908425241876;-22.457358923631915
4.399159943650577;2.4575790423833004;1.114882745662558;-8.061087594524148
2.2350473670562545;3.9457598212441187;3.96721772371688;-18.589530326446475
2.492315490611004;4.7210833581862595;3.4286296533029152;-19.785937714461824
4.015573915841673;3.4602988646196553;1.468982852448636;-10.053061261406157
;1.6112852491624596;1.527915636315209;24.679986832496603
1.9626898029859392;0.5807014267867672;1.3134339317598802;-6.119995348746866
4.707335676905585;2.156446942588187;1.2989854781052057;-5.8035862539411545
2.9264307886635366;2.944656945441902;3.095601575871259;-12.838720016583853
;2.3576812918595813;8.629677625564566;95.40150850639664
3.3664143150539667;4.126100526034605;3.5905488756732282;-15.359681490604096
1.9738514895966253;4.139836959482412;2.3180674812043573;-12.5561431616934
2.9223527056872456;3.0192725247338537;1.9740188872135227;-12.101551818630272
4.552042438015494;4.471883530625519;3.1409044701229027;-16.258492827638143
2.8911301208896107;0.093481382054445;4.91440832517074;-25.934266564142884
;1.9539330218129165;3.4976357077892724;44.33738813393624
1.458422166318717;4.761190624035661;2.7176266004885163;-14.118174994503772
4.3185820469301905;2.0412452144673967;1.4523560131045348;-9.109242950956428
4.7341811389201;4.746323792895531;3.5244332578930115;-16.462092459125117
1.0184340762894188;2.8932060865219187;3.5771667058641836;-17.586089312496256
4.408887928828412;4.285078406185126;2.676494025604656;-14.651981333795362
1.7233745613979519;2.4612224063768595;4.187537725038213;-23.501101581437336
3.2455577351609604;2.1511053461674567;4.397512161315159;-21.995676097160374
2.563697083296719;3.966587680813689;4.634623346969792;-22.17427152011239
3.4749601916569572;4.135373462106472;2.037517317619073;-10.480243086583299
;0.2565218384625745;4.421925289764474;53.45497451083394
4.71217588990893;1.5913728451224718;1.5508653044608134;-5.484081496622813
3.737056069874112;1.843483927434335;0.5829420913802213;-1.913854817382786
1.8527744500123589;1.5852410225647384;1.194881204850529;-7.2295397841350795
3.4521185190388133;1.975330962402846;3.511824821031407;-19.51998413930412
4.257566632329663a;0.8506693182397151;4.413740788875678;-21.64537222677904
0.18142386326272297;3.8308847123667293;3.539934783882633;-16.551750906001573
3.145053294939626;2.5967162415580116;0.18431808894837254;-4.108603228979683
;3.056073051036488;10.077638027210982;110.17972888392521
1.9467300219323485;4.342442086892978;3.222360185211069;-17.40136509520485
;2.240399121940364;6.329241408309026;72.60854162350749
0.3523126877673849;1.6053899918282033;1.9623563914196;-9.114003966388328
4.872984724596435;0.41335184842677564;4.813657086367568;-26.308427281256215
4.319427181424543a;4.6371792521273285;4.379792031313711;-25.01973771440604
2.381758103215406;3.3526115869408124;3.647032517599839;-18.863231045493187
0.37882637175422507;1.1881715782802005;0.3610837715792681;-1.9316745536689108
2.000642419807024;0.8195729929992401;4.014782449603131;-17.05999771722621
4.885274889598842;;9.270913451892117;101.89662780615586
;0.9228043386637402;3.237963769173233;41.4411499801312
2.353388092277208;4.794121172601583;3.230813336828002;-18.64962007409589
2.518049994477055;2.3229132684688336;3.662270978818682;-19.375649340618235
1.3726704089147301;;17.505837976337308;184.15134274151092
0.525669455039231;3.6605868914887463;3.088062088897483;-14.70985947066786
0.6913686714149209;1.978170141287214;2.6839126311348678;-15.993964351293853
0.9466740924072897;4.78305602125587;1.330276819409697;-9.080304710767885
2.2151667520947935;1.4224013134249047;0.8901873585812137;-2.6674841231998654
0.33831419641973837;1.2234873861134838;2.521919368493435;-15.084228694070742
;0.15175889475089854;3.8616660642020793;47.68531101449311
0.8339306198860863;1.3209732930641038;4.242194299789391;-19.515562365931395
3.804254588731608;1.2455329229565208;4.9071188045326695;-19.024312210349443
2.679963571820478;2.555850494954827;4.806460563393231;-22.328863985823737
0.08757515328033261;0.3916157049158575;2.1895335186401303;-10.121012542272195
1.719420517937202;0.1239980766938209;4.322693339349481;-19.55447646738426
4.005226028244119;0.26661267937986954;1.6505483148536881;-10.895423667715537
1.9791185684699215;1.1021747907581343;1.7757134952611904;-10.122961774319606
0.5208297736463913;1.4584140718692973;2.442250271775233;-13.867185697526075
2.158889256880778;0.9486914884591097;4.551290078385437;-22.32498410791328
0.6404388562456031;3.9881563645151803;1.5947159896397844;-7.0005911915757615
;;;
4.330545141459113;3.981228248589593;3.649568306713016;-19.526359303451756
0.2036370892649031;2.5455426641028716;2.724808030542131;-10.56635363161325
2.611971392080239;0.051259187691745645;0.8326235037030943;-3.3000294698743895
3.3890020397039926;1.3219753432236065;2.8387460697141806;-14.113588500932899
0.016813967652604123;1.1596791827646342;0.9020719474549083;-4.793772503765343
0.8924590065060439;2.888920639418796;1.740972129656861;-7.014805404440295
1.2283579415548656;1.9531463362913564;3.9544011906450316;-21.56719776421695
2.471878320986296;3.23054846462061;4.320100607298342;-22.675112025670515
1.9395325489272952;1.4699178707604403;2.0140739969421566;-10.34507708011239
2.9395353915279614;2.313009033504109;0.9351950875219189;-8.264704676162811
1.1330463262194623;4.18331841035641;4.645334333379663;-20.66203276330501
3.714719808433653a;1.274767420600278;2.5286196126538494;-13.66554432631768
0.8280418274170975;0.0982077126107267;1.7681826209608746;-9.024545986948583
4.716876748618583;3.7741817990315054;0.35405548811135945;-4.625180765132132
0.5238364999102635;4.86610142187525;0.32034872124268865;-2.8901930876603172
3.131922130376255;1.992671844310034;2.1491509046805124;-9.318842955982731
2.5150913749947086a;3.625972846071602;0.22449067150123292;-4.688146752418209
3.1255586485013778;2.2109477217183233;4.482936369266746;-21.618381161084606
0.7509794981917317;4.072403112412338;1.7697787036395325;-9.695825874115366
2.056391162026805;2.6355485089936392;3.8432353453938135;-20.533315289351258
3.091181212317171;1.4981583069808435;0.658912842715702;-6.0777531123580895
1.1989586972735078;3.926095542795392;0.23112980877862233;-4.398431491956412
2.9878732162947763;1.3604708271991606;2.0689291959951133;-8.557980244870155
3.7563591254166395;1.6520346374911454;3.806209681086434;-16.824816924315215
;1.9307845091680376;7.045335432623352;79.65881864420344
;4.479053771443342;2.1290996385635204;30.745310068061773
2.8710837892970704;3.6695338975271206;2.248606249306328;-10.740137262057845
2.846324758777298;0.012378106879074036;1.7585026779719377;-9.772323346745639
2.253203185790225;0.40922540074977254;0.20031679747696762;-0.7307303560057514
2.206611190995171;4.905052216163302;4.400438694237697;-20.823793004834275
4.335742314354654;0.6906465763731268;0.7351731346833007;-6.800180412769157
3.066998053461682;1.7915918462985507;1.6648438886628047;-6.709843893553449
0.6709643674187649;4.936563120835878;4.462205322714185;-20.39956084590726
;;;
0.9722239357092172;;0.520814552626825;14.637565866712059
2.7018856509794036;4.377874064597106;0.6217050796171997;-5.148356510748666
3.749055340820644;2.5893894275468377;4.5385028732674;-24.71358378558746
;3.6602693596123164;8.912707686544357;98.15690798069798
0.1982801464943923;3.4545136989719385;4.704072999488159;-23.129370015822772
0.8777725176174256;1.0309149960835322;3.552166062508042;-18.031023006822064
;1.4250337051317867;1.4800648575963427;24.060698227556486
4.634626092677982;0.34045230296796014;0.33745893334368615;-4.101255274608506
0.18282801943188431a;3.3323645918251907;0.7407293103227963;-6.8210362980857315
0.5342071825662265;4.778192612330049;3.000631702113823;-16.236218136155387
2.1620449512171347;1.0274333806840037;0.03379878396132463;-3.782656639978264
3.163873844977217a;4.698829458519854;0.4241847660083786;-5.3043167581548305
0.41838176987745557;0.32914780514212594;0.800057499033926;-6.198297403150892
1.4966573684513325;3.3400813891714476;0.9786019153693781;-7.232201685267987
1.318936593996689a;1.2683131723941499;2.4274294111384265;-13.215716691543214
0.4879245187180964;0.6358052133695569;2.7868248866662015;-13.265145467630965
1.1356807961636184;4.675671726703009;2.8425307245964637;-13.617603295799393
3.9305238953504746;0.5498395922292515;2.141837200794417;-13.94181516188445
1.9658573095069398;4.070001547537404;0.7872886981232124;-6.855854903948561
;;;
0.7851669022434832;4.575318296209943;2.0459564097767133;-12.755848569832391
1.5388795586910808;3.0374600587613627;0.08022181971077902;-0.2698706859613216
3.391388451277791;2.6511059234078287;1.0124531542591049;-5.949405093931061
0.292262668259643;0.7072793590279713;4.842640751093002;-26.565674941325998
0.016895259589143063;3.0616136080134093;2.8222896937040245;-13.782576138662176
0.602185208258586;1.7480280101405814;3.40851528631433;-18.28144068607295
3.1657029010921676;2.0434580424078392;4.165259312372155;-21.394466614984772
0.1359335796922545;4.034915215010152;4.752178949151863;-26.05305919068367
3.0549971636937068;1.0095196505361952;0.7672592652694638;-6.808784574239732
1.785738154520632;0.22123439772647524;4.926210041844422;-23.711166208986096
1.8724124762509198;0.8751652847233415;4.731058842752241;-18.616867343451034
;1.3132435440124446;1.9417486033113065;28.438365521506462
;0.6005328353102474;2.177530511090236;30.917834954336442
4.507189575184253;1.4106761088217974;4.446698772590249;-19.985673337543382
4.950736057244297;2.761833632453303;3.754065522401987;-19.25246021941334
3.425642518381677;1.1188248684372348;2.2636039302258855;-13.47620584434348
3.5110283777807068;0.9436797383116657;4.087723046806157;-19.971875548098406
2.5373038516271413;4.688099895758523;4.32121206122855;-18.48504044924418
4.494085365643178a;4.872162494766988;4.72480436080743;-24.889891701590315
2.799027572821778;2.8610965218018434;4.0626357083389495;-19.7012485419415
;2.029613378191109;3.9469648651595435;48.71220812791122
2.63201590115463;3.945332183964296;0.11567185336478547;-3.948268591636129
3.8313675288187103;4.147691260323391;3.281212460614318;-17.328799634019568
1.4869023520301732;4.583785922373167;1.7891855865157857;-10.53642033775651
2.896125921172976;3.2581229551290476;1.385765436879594;-4.8285279414557944
2.6872612992657414;4.4039766640932;2.8693348275842583;-14.789127151109337
3.8825954506034437;0.48859533800766186;1.6221297313168064;-7.419333784678669
1.925390364921003;3.097417817301031;4.647248027910544;-20.972575147333096
1.8412557848734883;2.967640579724811;1.2742105447670866;-4.501818475074641
2.582876512184038;2.32812576184718;1.7495695979088266;-9.502018634156371
;3.219315069824874;0.20298843055155832;11.102168497513947
4.134460713169667;2.534954787135875;4.003457539425128;-20.59164279003875
2.857008885727902;3.677641551508379;1.811321678782421;-9.99645586080385
1.8816541649371987;1.2927385391386097;0.05835473275472125;-3.134544800706591
3.3385853237962486;0.416939331719427;0.9506529921248502;-5.610847230735835
1.1144323431498426;2.819722336539565;4.047698839566456;-19.287390267765524
1.4014363422390974;2.5721860873020823;0.2913191929747422;-4.77186651093789
;3.9520116924890947;5.633654811499976;65.39592075885753
2.6312249014328315;3.7485456658407386;2.9099070599653714;-13.744433995763728
1.712094587091798;2.1458628849155295;1.2151209812321278;-7.078609595249436
0.5252200296731341;3.600656615194298;2.690459574103508;-15.242869642399995
4.8280052305443375;0.6462119281004164;0.0017330865657683159;0.5774630857983265
1.24388538131176;0.21442651832180526;3.0818070548226255;-13.798863707440058
1.703166769462019;0.6047335503802376;4.204007116071413;-19.96747360986594
2.213769792006002;1.3388897412833112;3.753575990275431;-17.637966875109758
4.617221252464417;4.197607267110376;3.3064402961357127;-12.974416751040682
1.375495632790968;0.1213073413389304;1.9103552664580725;-11.4330546849071
0.22970960781736716;3.1524329623217873;0.9839095529869368;-4.028783261110979
2.6667185629059365;3.70589835735567;0.0850959551848901;-0.898379666170249
1.7896986510831607;2.9401996951728817;0.4292041522910184;-3.0615286325160187
;1.58431426213836;6.575616914635693;75.11722371376453
0.3392040421625686;4.670915380086424;4.5820954867410455;-21.323103356465932
1.1348893417163397;;8.274164650966265;92.17235461743059
0.7699755969765715;4.502115228394648;3.574267911137467;-15.43960084325717
1.6964239410920223;2.1794407320085862;4.169396280394632;-22.89122897397555
3.211438643201819;2.558252462911277;4.359285659386744;-20.227512182852116
;3.1551201771666717;1.3592103282532466;22.643329984460944
4.210537842141588;0.711598221758355;2.8049941014343704;-12.798076224603141
4.672840107673321;2.841318170610303;1.5296569647612335;-9.500577447958573
0.5996011094258685;0.2147122143641239;0.5071574829091524;-4.148834927052441
2.5328893914077937;2.2477645574322307;2.4829667149076666;-13.857954170964856
0.3786665466656619;4.535176678446032;0.43885484139441266;-4.736811427757339
4.817003174591582;2.324458539207362;4.670336720054852;-20.24349846571154
4.496557544725849;1.7641160637695767;1.1761424664764875;-7.734967770939477
1.7837624271718577;4.3550104020772045;1.3749356216676873;-6.862783936320762
1.66386326386091;0.5479682427258847;1.3552002117303203;-5.875698544861434
1.0383983368255207;2.730243335711844;0.47826237732429056;-4.713219751950158
;;;
;2.272888007981328;3.0918193398171643;40.16151923950567
3.0227449853916872a;0.5439222474473865;1.7801568328083155;-11.049263712669655
4.15187402934728;2.0213913672758324;2.4746871470579173;-12.633268859237418
4.361319875573383;;9.153806128050666;100.97228783474642
3.802815840694949;2.323730862674163;0.6296006283498912;-5.79283914712979
2.798510544526388;0.37569183118616345;0.8369210022916768;-4.038498449399174
0.8662053965899003;2.9595810019380817;3.8419550350216602;-19.019300297809856
0.08425823056010473;;8.788832952839972;96.9171082283639
2.8081251826151377;2.5972115077737716;2.851554801100204;-13.611965261999199
;2.39511978370724;1.3146786236046104;22.424351622750056
3.3107455434573136;;5.9355338444961845;68.7444519856249
3.219412503593662;1.9415996628344763;4.3619018330687505;-17.068383494956045
;1.2928961901670917;1.3565804943959305;22.998305666332055
1.751952548142518a;2.905050233311266;3.6603056963187584;-21.31477460635802
1.0498566254334158;3.5715129518576294;4.601794132333489;-22.814131805519516
1.460892257947521;0.25509750465893655;2.6176619268496566;-10.648110363599468
4.907622176409131;3.198437385427497;3.153730709438319;-17.37369717380086
4.312304531911023;0.5116172510806299;4.1151150868596975;-22.865771669531554
2.3588972424250687;0.5972331681554799;0.784517594538417;-5.214911571216582
4.156880464449727;4.822316589515584;4.942278599904858;-21.67531817323671
;2.538373781629613;7.262840189293451;81.6841209928632
0.3892209492683757;1.3022046682540245;2.7124590142193608;-14.975424510418101
0.5097460013869293;0.14748065413354772;4.347548438263585;-17.514091764063675
;4.252195625175675;11.439193438366067;123.84529152195668
2.801681598769685;2.235263679702841;2.479069025897461;-12.891277128681358
2.8221392729111283;2.2889918984992046;2.2047057486353;-9.223005993972446
2.2027636855688835;4.546786304263832;3.768528827941453;-17.39868563562475
4.706120847953289;3.876569564257494;2.266681622330583;-12.348883812364367
0.25767882578727697;1.1439606249524015;2.193713452062295;-12.861109371332633
2.543916153192121;2.8261229201906604;3.2948233540314558;-18.374405285367647
1.2810574627425204;1.0167485708936486;4.0207755830753324;-21.394393820724098
1.7651784171341807;0.017609302277559746;1.2425542273766026;-8.76936258356609
4.646411833112477;4.404374176133988;1.23427155692498;-6.728865272786488
3.226654732527571;2.227006866473593;1.000338003380386;-6.399562758030282
2.8150990559368054;0.16708288747940947;3.609380460805276;-19.868793635302524
4.09569968221681;4.892695192643381;2.144363334074954;-9.711586419201854
2.8141075812436966;0.7932047467329567;1.9245745887618577;-12.038309060386169
2.1410973466842216;2.9156047110940686;2.5973351518979246;-12.406997979399755
;3.680455896792023;1.4282834551425467;23.65927732628999
4.106510259863782;4.208123809287083;4.758885781312338;-26.222609586242868
0.6955103004876745;1.4754860508585081;2.285120554725081;-14.025962355686149
0.6605325287860153a;2.203446659705052;1.7944086337330996;-10.851084853857003
2.8300875890876833a;2.584968286533435;2.082831712074755;-13.532341785935063
;1.171831213648109;9.582992274541482;105.053021864839
1.6329163418708266;0.4900849037056798;2.6830917690391325;-12.723100700094296
1.5646849253541535;3.875308380324136;1.1214846624302326;-5.664558176737091
2.6110438168637278;1.2252165997629283;4.567366855289089;-20.979815731568195
0.6241408103175328;1.1113941219290653;4.76408660007018;-26.815016392430373
;3.8060671093827674;7.188667935090569;80.89811233322193
1.4031788188015666;2.5317735460966873;3.409711357519705;-18.771008053657347
4.265218170496434;1.3665308313990332;0.12438157834307018;-3.0447197000884314
0.23022061383268122;4.932896815691669;0.510386574102818;-4.421363056182009
0.15152982309206253;3.7938902889841026;2.6606556098598584;-14.619822207279968
0.3794490605464562;1.4429861941067823;1.802276234907814;-10.747103801025073
1.1254818530975563a;2.7121154207517812;1.498450772180806;-10.520498273559493
3.2622257429732517;1.3200691495966792;4.900552964991258;-21.18050415375353
4.590757581123616;2.992170980855046;1.9692361585063656;-9.894637676588703
1.7083957615651642;4.987626925205419;4.582569311586692;-21.222386322671202
0.01823458977004644;1.0782113883715594;0.5030383384086795;-2.0360181050778206
2.3247288664303722;3.4053658120229513;0.32347914411577916;-0.9609593758302521
3.7577575792867184;3.1747535337183845;2.7198339572345507;-12.595111873339741
;;;
1.281401787485873;1.3861370004438207;0.4080104965679998;-3.1991297909163285
4.730253127073155;;1.5111687767531048;24.434778347860195
;2.2892524233222664;5.990375036385373;69.07549315904306
4.097175826392611;4.321001615189069;3.7442889532060555;-18.185916240992956
1.807098931386895;1.6438717938652958;4.444037640598285;-17.982880817130933
2.0774565128135043;1.1630866481202051;1.525493150532053;-8.124805890193388
0.9567677861226764a;4.972397829161543;4.384336658065087;-22.971659827441673
0.2137220215103358a;1.415936168267597;2.1471510915065837;-13.128914645685377
1.6433388541122262;0.48715220430441963;3.1774518289243248;-16.7410650122825
4.160067521746653;3.509982234178966;3.6289349934132287;-18.786213110799054
2.48644221563755;4.991791759205958;3.699788326933433;-16.025326285038112
;1.386051464290206;12.823985248518966;137.60327146494424
1.0341300700655283;4.236929767609872;1.6445037700423604;-10.099269076967339
1.4953575589226005;4.068883193620486;4.159411167199289;-18.65105816074248
3.4241648976235055;2.3454513105007235;2.709953864006473;-16.514812081000986
4.3059344714156955;3.3312989372387025;2.769194229464227;-16.017508194771494
;;;
;1.6571708776296445;3.521824857985122;44.49282312256754
0.9662774351361675;0.6480433059878549;0.8764201242523789;-4.038450494648143
1.8984300903033886;4.64813508213654;1.49752864188759;-10.073318555323809
4.074533974182426;4.76598404548572;2.936057630163766;-12.556432874608397
1.0854736742520255;2.683846196950567;1.2122365784421802;-9.039923675222933
2.2798487054090217;1.7486682383806325;1.9834024385239761;-11.706014258335827
2.501073081126778;2.0887509301254163;3.9070468912861105;-18.919492144176658
0.1964186986998967;0.4372991921651703;2.9090996396094857;-15.425446270601576
4.85708270385498;3.3801823011319403;4.96531088369994;-24.271726439511884
3.639512407386289;4.2977786657045955;1.2707831785626351;-8.86507542606891
4.068743212545838;3.0514442421439716;4.368274139693262;-20.04060357941153
;2.317639734353019;17.38100520433968;182.95240427285194
2.073099978924229;1.0601086958760115;0.4112263797429916;-3.576640272017217
;0.6683180840932262;12.372754815053254;132.75848937732866
1.8646406644610258;2.7396839620952878;0.07801918058400248;-2.1656777777804828
4.634563140953937a;4.27050079343501;2.6339290474744628;-14.765307288634627
0.40809085832855585;4.0734008060775775;4.243872090331006;-22.40065656338661
0.8289680416523126;1.70689967620283;2.2017920793049575;-13.388412843057466
3.8843418537254752;0.940447520289997;3.878150592395193;-22.037946170415086
1.1633751731028936;4.183326934532144;1.2530218783848468;-4.420190127589255
2.5455181646748946;0.17524697483941976;4.442900864978052;-22.197335614726864
2.466522266126195;0.4726171059068607;4.280343697006827;-18.172630707618524
1.8587368832216167;4.801075667901728;0.7289174835060647;-5.61037857181196
1.3422958385189805;3.8597485377510288;2.854046357598844;-15.833782411258047
4.332119307536874;4.282269831140352;1.7393639752089856;-11.23669140773361
;1.2437750231989642;5.368693410827587;63.08696463950393
1.184511119155856;1.75357851623955;3.6779035886414735;-20.260149302021514
;3.865826934333528;4.678704808429232;56.09000852294719
3.5206845165449425a;3.2681002062877713;0.35614316753077246;-4.898765010452968
